GEO	E_CRR	W_CRR	B_CRR	R_CRR	Y_CRR	E_ACE	W_ACE	B_ACE	R_ACE	Y_ACE
M45020	1.14	0.99	1.49	1.32	0.45	6	-14	4	17	-1
P45020	1.14	0.99	1.49	1.32	0.45	6	-14	4	17	-1
M18580	1.03	0.78	1.39	1.14	0.83	33	-361	58	343	-6
M33420	1.07	0.9	2.37	1.5	1.44	-20	-50	4	26	1
M43660	1.35	1.01	2.02	1.78	1.0	27	-13	4	35	1
P43660	1.35	1.01	2.02	1.78	1.0	27	-13	4	35	1
M46340	1.01	0.84	0.99	1.56	0.86	79	-204	22	259	2
M40100	1.37	1.3	3.62	1.37	0.59	223	5	3	216	-1
M46620	1.25	0.86	1.66	1.35	1.28	45	-17	2	59	0
P46620	1.25	0.86	1.66	1.35	1.28	45	-17	2	59	0
M19620	1.29	1.08	1.52	1.33	1.18	116	9	6	98	2
P19620	1.29	1.08	1.52	1.33	1.18	116	9	6	98	2
M26660	0.71	0.56	0.84	1.03	0.81	-7	-54	15	30	2
M14780	1.04	0.81	1.18	1.71	0.85	-19	-67	14	34	0
M29700	1.34	1.22	1.76	1.34	0.9	962	15	13	936	-2
P29700	1.34	1.22	1.76	1.34	0.9	962	15	13	936	-2
M20900	1.15	0.87	1.21	1.42	0.83	5	-55	3	58	0
M46900	1.2	0.83	1.52	1.81	1.21	8	-24	5	27	0
P46900	1.2	0.83	1.52	1.81	1.21	8	-24	5	27	0
M39700	1.22	1.13	2.62	1.2	1.45	34	-1	4	30	0
M49820	1.45	0.54	1.88	1.48	1.25	57	-2	0	58	0
P49820	1.45	0.54	1.88	1.48	1.25	57	-2	0	58	0
49	1.29	1.23	2.01	1.59	1.11	10424	7023	371	2666	365
M36260	1.34	1.3	1.86	1.6	1.14	2079	1513	68	471	28
P482	1.27	1.21	2.02	1.58	1.11	8527	5625	339	2239	324
M39220	1.25	1.19	2.95	1.55	1.02	41	24	2	13	1
P39220	1.25	1.19	2.95	1.55	1.02	41	24	2	13	1
M16260	1.19	1.15	1.71	1.58	0.97	185	144	3	35	3
P16260	1.19	1.15	1.71	1.58	0.97	185	144	3	35	3
M39340	1.42	1.39	2.32	1.62	1.25	3518	2883	61	459	115
M41620	1.17	1.06	2.04	1.56	1.07	2921	1269	210	1255	187
M25720	1.18	1.14	1.1	1.48	0.65	9	-40	0	54	-5
M46860	1.54	1.46	3.87	1.84	2.21	159	114	3	38	3
P46860	1.54	1.46	3.87	1.84	2.21	159	114	3	38	3
M41100	1.37	1.31	2.04	1.73	1.41	493	345	11	122	15
P41100	1.37	1.31	2.04	1.73	1.41	493	345	11	122	15
